letter_id,letter_issue_date,company_name,subject,letter_url,marcs_cms,Year,repeat_company,repeat_marcs
676,02/03/2022,"ECI Pharmaceuticals, LLC",Failure to Register and List,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/eci-pharmaceuticals-llc-625254-02032022,625254.0,2022,1,0
677,02/03/2021,"ShangRao Chunyu Technology Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/shangrao-chunyu-technology-co-ltd-610194-02032021,610194.0,2021,0,0
678,02/03/2021,"AAA Cosmetica, SA de CV",Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/aaa-cosmetica-sa-de-cv-609083-02032021,609083.0,2021,0,0
680,02/02/2024,"Ehy Holdings, LLC",Failure to Register and List,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ehy-holdings-llc-675591-02022024,675591.0,2024,0,0
681,02/02/2022,Indiana Chem-Port,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/indiana-chem-port-618173-02022022,618173.0,2022,0,0
682,02/01/2024,Madhu Instruments Private Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/madhu-instruments-private-limited-659694-02012024,659694.0,2024,0,0
684,01/31/2024,Les Importations Herbasanté Inc.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/les-importations-herbasante-inc-668412-01312024,668412.0,2024,0,0
685,01/30/2025,Strukmyer LLC dba Strukmyer Medical,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/strukmyer-llc-dba-strukmyer-medical-692686-01302025,692686.0,2025,0,0
686,01/30/2023,Fei Fah Medical Manufacturing Pte. Ltd.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fei-fah-medical-manufacturing-pte-ltd-633084-01302023,633084.0,2023,0,0
687,01/30/2023,"Old Tiles Wallpaper, LLC DBA Old Tiles Decor",Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/old-tiles-wallpaper-llc-dba-old-tiles-decor-643920-01302023,643920.0,2023,0,0
688,01/30/2023,Monkeypox-treatment.com,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/monkeypox-treatmentcom-644773-01302023,644773.0,2023,0,0
689,01/29/2025,"AmWiner & Raphe Holdings, LLC  dba rapheGenerics Corp",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/amwiner-raphe-holdings-llc-dba-raphegenerics-corp-698782-01292025,698782.0,2025,0,0
690,01/29/2021,"Ignacio J. Rodriguez, MD",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ignacio-j-rodriguez-md-613002-01292021,613002.0,2021,0,0
691,01/28/2025,Rite-Kem Incorporated,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rite-kem-incorporated-697272-01282025,697272.0,2025,0,0
692,01/28/2025,"Shantou Kangjie Daily Chemical Industry Co., Ltd",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/shantou-kangjie-daily-chemical-industry-co-ltd-698223-01282025,698223.0,2025,0,0
693,01/28/2021,rx2go.com,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rx2gocom-612391-01282021,612391.0,2021,0,0
694,01/28/2021,sandra-pharma.is,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sandra-pharmais-611909-01282021,611909.0,2021,0,0
695,01/28/2021,buy-pharma.md,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/buy-pharmamd-611907-01282021,611907.0,2021,0,0
696,01/28/2021,Simex Logistics S.A. de C.V.,Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/simex-logistics-sa-de-cv-610529-01282021,610529.0,2021,0,0
697,01/27/2025,"Imperial Palace Commodity -Dongguan- Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/imperial-palace-commodity-dongguan-co-ltd-692842-01272025,692842.0,2025,0,0
701,01/25/2021,"Grupo Plast-Y-Kosas, SA de CV",Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/grupo-plast-y-kosas-sa-de-cv-609493-01252021,609493.0,2021,0,0
702,01/25/2021,Ignacio Reyes Gonzalez,Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ignacio-reyes-gonzalez-609718-01252021,609718.0,2021,0,0
704,01/24/2024,Sambrosa Care Inc.,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sambrosa-care-inc-673321-01242024,673321.0,2024,0,0
705,01/23/2025,Center for Instrumental Analysis of China Pharmaceutical University,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/center-instrumental-analysis-china-pharmaceutical-university-696906-01232025,696906.0,2025,0,0
706,01/22/2025,"Nubratori, Inc. dba Nubratori Rx",Compounding Pharmacy/Adulterated Drug Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/nubratori-inc-dba-nubratori-rx-700513-01222025,700513.0,2025,0,0
707,01/22/2024,"Mei Lan Thailand Co., Ltd.",CGMP/Active Pharmaceutical Ingredient (API)/Adulterated/Refused Inspection,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mei-lan-thailand-co-ltd-672783-01222024,672783.0,2024,0,0
708,01/22/2021,"Yuyao YiJia Daily Chemical Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/yuyao-yijia-daily-chemical-co-ltd-610487-01222021,610487.0,2021,0,0
709,01/21/2025,Kardesler Ucan Yaglar Sanayi Anonim Sirketi,CGMP/Finished Pharmaceutical/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kardesler-ucan-yaglar-sanayi-anonim-sirketi-695413-01212025,695413.0,2025,0,0
710,01/18/2023,"Buzzagogo, LLC",CGMP/Finished Pharmaceuticals/Adulterated/Unapproved New Drug,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/buzzagogo-llc-639545-01182023,639545.0,2023,0,0
711,01/18/2022,CES LLC,Drug Product/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ces-llc-623495-01182022,623495.0,2022,0,0
713,01/16/2025,Global Calcium Pvt. Limited,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/global-calcium-pvt-limited-692000-01162025,692000.0,2025,0,0
714,01/16/2024,"Glicerinas Industriales, S.A. de C.V.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/glicerinas-industriales-sa-de-cv-665472-01162024,665472.0,2024,1,0
715,01/15/2025,Sanofi,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sanofi-690604-01152025,690604.0,2025,0,0
716,01/13/2025,www.weightcrunchshop.com,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwweightcrunchshopcom-695815-01132025,695815.0,2025,0,0
717,01/12/2022,Aurobindo Pharmaceutical Limited,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/aurobindo-pharmaceutical-limited-618091-01122022,618091.0,2022,0,0
718,01/11/2023,Larkin Community Hospital Institutional Review Board,Bioresearch Monitoring Program/Institutional Review Board (IRB),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/larkin-community-hospital-institutional-review-board-638146-01112023,638146.0,2023,0,0
719,01/10/2023,"Medical Mikes, Inc.",Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/medical-mikes-inc-647603-01102023,647603.0,2023,0,0
720,01/10/2023,Purecraft LLC,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/purecraft-llc-648077-01102023,648077.0,2023,0,0
721,01/10/2023,"HIS Enterprise Inc dba Adam’s Secret USA, LLC",Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/his-enterprise-inc-dba-adams-secret-usa-llc-646494-01102023,646494.0,2023,0,0
722,01/09/2023,"Distributor RFR, LLC",Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/distributor-rfr-llc-643724-01092023,643724.0,2023,0,0
723,01/08/2025,"Atlanta Supersource, Inc.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/atlanta-supersource-inc-693399-01082025,693399.0,2025,0,0
724,01/06/2023,pharmahealthonline.com,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pharmahealthonlinecom-648510-01062023,648510.0,2023,0,0
725,01/06/2022,"Cosmo Bio Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cosmo-bio-co-ltd-611552-01062022,611552.0,2022,0,0
726,01/05/2023,PharmaCanna,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pharmacanna-647390-01052023,647390.0,2023,0,0
727,01/04/2021,Coco's Holistic Specialties & Apothecary,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cocos-holistic-specialties-apothecary-612001-01042021,612001.0,2021,0,0
728,01/03/2022,"Amcyte Pharma, Inc.",Unapproved and Misbranded Product Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/amcyte-pharma-inc-623474-01032022,623474.0,2022,0,0
36,12/12/2025,"Maria A. Carballosa, M.D.",In Vivo Bioavailability-Bioequivalence Studies – Clinical,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/maria-carballosa-md-720805-12122025,720805.0,2025,0,0
82,11/16/2023,"Discover Health, LLC d/b/a Discover CBD and Strain Snobs",Finished Pharmaceuticals/Unapproved New Drugs/Animal Drugs/Human Foods/Animal Foods/Adulterated/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/discover-health-llc-dba-discover-cbd-and-strain-snobs-661488-11162023,661488.0,2023,0,0
91,11/13/2025,Save Rite Medical,Nonprescription/OTC,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/save-rite-medical-717838-11132025,717838.0,2025,0,0
99,11/12/2024,"Zhejiang Uniquality Nursing Products Technology Co., Ltd. dba ZheJiang YouQuan Care Products Technology Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/zhejiang-huahai-pharmaceutical-co-ltd-707145-06062025,707145.0,2024,0,0
112,11/04/2021,Bionateo Sp. z.o.o.,CGMP/Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bionateo-sp-zoo-614651-11042021,614651.0,2021,0,0
135,10/30/2025,"Owen Biosciences, Inc.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/owen-biosciences-inc-710275-10302025,710275.0,2025,0,0
324,08/25/2025,Mel Honey US,Unapproved New Drugs/Ophthalmic Drug Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mel-honey-us-709535-08252025,709535.0,2025,0,0
325,08/25/2025,Supply Center USA,Unapproved New Drugs/Ophthalmic Drug Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/supply-center-usa-710859-08252025,710859.0,2025,0,0
326,08/25/2025,Trew Balance,Unapproved New Drugs/Ophthalmic Drug Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/trew-balance-709880-08252025,709880.0,2025,0,0
327,08/25/2025,Life Enthusiast Co-op,Unapproved New Drugs/Ophthalmic Drug Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/life-enthusiast-co-op-709315-08252025,709315.0,2025,0,0
328,08/23/2023,Green Pharmaceutical Co. Ltd.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/green-pharmaceutical-co-ltd-663544-08232023,663544.0,2023,0,0
329,08/22/2025,"Wisconsin Pharmacal Company, LLC",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wisconsin-pharmacal-company-llc-710329-08222025,710329.0,2025,0,0
330,08/20/2025,Chromatography Institute of America dba Compounder’s International Analytical Laboratory,CGMP/Finished Pharmaceutical/API/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/chromatography-institute-america-dba-compounders-international-analytical-laboratory-708944-08202025,708944.0,2025,0,0
336,08/18/2023,"Amazon.com, Inc",Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/amazoncom-inc-662503-12202023,662503.0,2023,0,0
340,08/18/2023,"Thrasio, LLC D/B/A ZymaDerm",Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/thrasio-llc-dba-zymaderm-649788-08182023,649788.0,2023,0,0
352,08/08/2023,International Laboratories Corp. Ltd.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/international-laboratories-corp-ltd-664352-08082023,664352.0,2023,0,0
428,06/30/2022,Omni Consumer Products LLC d/b/a YoKratom,Finished Pharmaceuticals/Unapproved New Drug,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/omni-consumer-products-llc-dba-yokratom-634184-06302022,634184.0,2022,0,0
432,06/27/2022,DDI Multinacional S.A. de C.V.,Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ddi-multinacional-sa-de-cv-608864-06272022,608864.0,2022,0,0
433,06/27/2022,"Noticias Mexico Hoy Grupo Multimedia, S.A. de C.V.",Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/noticias-mexico-hoy-grupo-multimedia-sa-de-cv-609658-06272022,609658.0,2022,0,0
434,06/26/2025,"Mark J. Savant, M.D",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mark-j-savant-md-712306-06262025,712306.0,2025,0,0
455,06/13/2022,"Glicerinas Industriales, S.A. de C.V.",CGMP/Finished Drug Products/Refusal/Limited Inspection,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/glicerinas-industriales-sa-de-cv-665472-01162024,665472.0,2022,1,0
477,05/23/2022,Grimann S.A. de C.V.,Failure to Comply with Drug Registration and Listing Requirements,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/grimann-sa-de-cv-632272-05232022,632272.0,2022,0,0
492,05/05/2025,www.buycodeine.us,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwbuycodeineus-702527-05052025,702527.0,2025,0,0
500,05/04/2022,Delta 8 Hemp,Unapproved New Drugs/Misbranded/Cannabidiol (CBD) Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/delta-8-hemp-618368-05042022,618368.0,2022,0,0
546,04/06/2023,Zermat International S.A. de C.V.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/zermat-international-sa-de-cv-647232-04062023,647232.0,2023,0,0
561,03/28/2024,Kilitch Healthcare India Limited,CGMP/Finished Pharmaceutical/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kilitch-healthcare-india-limited-672956-03282024,672956.0,2024,0,0
567,03/28/2022,UPSY LLC,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/upsy-llc-627962-03282022,627962.0,2022,0,0
573,03/25/2025,"Americo F. Padilla, M.D.",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/americo-f-padilla-md-700447-03252025,700447.0,2025,0,0
575,03/25/2024,"Sky Bank Media, LLC dba Painless Tattoo Cream Co.",Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sky-bank-media-llc-dba-painless-tattoo-cream-co-666693-03252024,666693.0,2024,0,0
588,03/21/2024,Betone S.A. de C.V.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/betone-sa-de-cv-674299-03212024,674299.0,2024,0,0
594,03/14/2025,Advanced Pharmaceutical Technology,CGMP/Finished Pharmaceutical/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/advanced-pharmaceutical-technology-692576-03142025,692576.0,2025,0,0
656,02/11/2021,"Evolved Ayurvedic Discoveries, Inc./BioCBDPlus",Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/evolved-ayurvedic-discoveries-incbiocbdplus-609772-02112021,609772.0,2021,0,0
